loan_id,disbursement_date,expire_date,is_employed,loan_amount,number_of_defaults,outstanding_balance,interest_rate,age,remaining_term,salary,sector,currency,loan_status
6267,2021-12-18,2022-10-25,,43439.2244028426,1.0,13526.68845284601,0.042391681851630725,34.0,41.0,-3852.8515317755027,Manufacturing,ZWL,Default
6268,2020-01-15,2020-07-29,1.0,37092.08642313169,8.0,11737.529448880094,0.13465321140621048,25.0,16.0,9119.511449595007,IT,AUD,Default
6269,2021-09-25,2022-01-24,1.0,45089.97093906419,7.0,20398.47520349251,0.10182710321470387,23.0,39.0,6012.403292888397,Retail,USD,Default
6270,2020-10-13,2020-11-30,1.0,8987.077491613043,8.0,2797.861345389725,0.13004686193218024,18.0,49.0,-9663.479077449121,Agriculture,USD,Non-Default
6271,2021-03-30,2021-05-31,1.0,8533.702597125497,7.0,24972.713458057704,0.09949479928395849,29.0,58.0,-2662.138912539047,IT,USD,Non-Default
6272,2022-12-21,2023-09-28,0.0,18453.353205599367,5.0,14190.851981791931,0.1308330761943782,53.0,47.0,18755.087184599182,Manufacturing,GBP,Default
6273,2022-06-18,2023-02-11,1.0,16717.26544926728,6.0,19928.172266643513,0.15964234661452548,52.0,26.0,1783.598890309473,Services,USD,nan
6274,2022-08-08,2022-09-13,1.0,48901.29028139848,9.0,1282.4458227866764,0.16780279998749084,31.0,12.0,7117.489811352181,IT,EUR,Default
6275,2021-12-09,2022-03-29,1.0,9818.395334818935,1.0,24591.34662037979,0.10359763476839105,21.0,39.0,4739.777928410607,Services,ZWL,Non-Default
6276,2021-02-19,2021-10-12,1.0,37061.61464386807,0.0,8328.2141763421,0.10424653826981924,46.0,27.0,10002.438818926013,Retail,AUD,Default
6277,2022-12-07,2023-02-06,1.0,223.79323580372443,5.0,2430.028481464126,0.10914744599331089,53.0,58.0,-1180.9071681314963,Manufacturing,GBP,Default
6278,2022-12-29,2023-08-13,1.0,2219.6381765471065,4.0,21550.923079852964,0.22967643622476994,46.0,9.0,-8271.091674871877,Agriculture,USD,Non-Default
6279,2020-12-26,2021-06-16,0.0,44697.44663157465,6.0,7739.220804513407,0.17489328897732828,39.0,29.0,-7490.559108623585,Agriculture,ZWL,Non-Default
6280,2020-04-16,2020-12-12,1.0,48576.89565382786,8.0,2428.3774733670293,0.2257295384634391,40.0,38.0,4912.843186704411,Retail,GBP,Non-Default
6281,2021-12-28,2022-06-20,0.0,693.0120683436494,2.0,15575.888895388696,0.1647721822670265,38.0,24.0,10505.292923312198,IT,AUD,Non-Default
6282,2021-04-25,2021-07-23,1.0,19474.00138823097,8.0,23668.945454389217,0.01883614531473471,23.0,33.0,4235.951889245427,IT,USD,Non-Default
6283,2020-12-03,2021-02-09,0.0,23656.922280490908,5.0,19641.688071126457,0.11737500033699991,30.0,44.0,-2735.851897920311,Services,GBP,Non-Default
6284,2021-02-24,2022-01-09,0.0,29439.69990000904,5.0,7940.455266200497,0.20638581716489496,22.0,32.0,-7800.069142070548,Services,ZWL,Non-Default
6285,2020-08-17,2021-02-05,1.0,46653.15966166146,7.0,18621.164904002642,0.18794727354812926,64.0,30.0,1598.9106981813948,Services,USD,Non-Default
6286,2022-07-01,2023-06-14,1.0,3583.7922851325393,1.0,27055.890333700972,0.07892787473643272,33.0,19.0,4300.906080344837,Services,AUD,Default
6287,2022-03-23,2022-11-16,0.0,48843.335560761814,8.0,9068.874701117105,0.09882064066015668,56.0,6.0,340.292334238331,Agriculture,GBP,Non-Default
6288,2020-04-25,2020-10-31,1.0,26278.819588847084,2.0,28165.876108193326,0.11945083339351417,20.0,58.0,3961.2602079595563,Manufacturing,ZWL,Non-Default
6289,2020-01-17,2020-03-31,,45007.98274075617,6.0,18316.450700679132,0.20049762960942447,38.0,7.0,11032.075417731874,Manufacturing,ZWL,Non-Default
6290,2020-06-29,2020-08-24,1.0,49261.48720204613,9.0,29535.30239594311,0.07106548336971343,59.0,43.0,-6536.742795401076,Agriculture,GBP,Default
6291,2021-10-29,2022-06-10,1.0,7448.821541297049,6.0,11404.14244180293,0.010035025453802868,30.0,59.0,-9499.883073340643,Services,ZWL,Default
6292,2021-04-26,2022-01-29,1.0,47199.039088199424,2.0,9102.688312985265,0.10151759761325295,31.0,44.0,1639.6126598556348,Manufacturing,AUD,Default
6293,2020-10-01,2021-09-25,,3844.3188938429184,3.0,11593.743159276675,0.1362452415112685,31.0,28.0,19144.07077301176,IT,GBP,Non-Default
6294,2021-07-28,2021-11-15,1.0,23656.922280490908,6.0,3621.6687078941923,0.21994233708720373,44.0,49.0,1154.3043364631885,Agriculture,EUR,Default
6295,2020-08-09,2021-04-23,0.0,27187.994074306756,6.0,7625.879884414485,0.22222896682664378,39.0,51.0,10451.02920070276,IT,AUD,Non-Default
6296,2021-07-29,2022-03-24,0.0,13647.841127495438,9.0,8241.263039194608,0.20183389093131437,44.0,53.0,5184.766389372395,Manufacturing,ZWL,Non-Default
6297,2020-03-06,2020-11-09,1.0,29123.41655704069,6.0,1968.587351597312,0.06919174624561007,52.0,1.0,8109.853726772355,Retail,AUD,Non-Default
6298,2021-08-04,2022-01-17,1.0,24552.04917279688,3.0,7963.145738138143,0.01564050979570271,62.0,49.0,543.3675870550123,IT,EUR,Default
6299,2022-11-01,2023-10-31,0.0,27939.40181448812,2.0,9216.932595567949,0.21150736954262975,55.0,8.0,-4601.773137048024,Manufacturing,USD,nan
6300,2020-07-12,2021-01-06,1.0,7329.442895429736,8.0,23753.963098646156,0.2307929522112472,51.0,29.0,8248.457711730993,IT,GBP,Non-Default
6301,2021-10-03,2022-03-12,0.0,10588.255399095437,2.0,18421.54914734037,0.16423197915728271,27.0,5.0,-61.17910838381613,Manufacturing,GBP,Non-Default
6302,2022-04-14,2022-10-01,1.0,31782.978947926676,5.0,26926.63515328003,0.24821334499755976,56.0,9.0,4963.854711504602,Agriculture,EUR,Non-Default
6303,2022-08-18,2023-05-13,1.0,30085.535876806134,0.0,17469.962785837088,0.14663375696599182,44.0,33.0,12826.695259565342,Agriculture,EUR,Default
6304,2020-10-14,2021-10-03,0.0,34273.10402053874,7.0,20613.290832007377,0.1839639235393122,59.0,44.0,-9136.522245457132,Services,USD,Non-Default
6305,2022-07-26,2023-05-16,1.0,22205.56264765482,4.0,5074.855357792246,0.07398113364123628,51.0,3.0,-803.683686515411,Services,ZWL,Non-Default
6306,2021-11-21,2022-10-11,1.0,2286.318903187306,8.0,8824.491944911992,0.1219205897567616,44.0,14.0,6109.913500573835,Manufacturing,ZWL,Default
6307,2020-09-13,2021-01-21,1.0,30918.17996858111,8.0,28639.966179509873,0.06577258533072865,47.0,58.0,10905.547473910723,IT,EUR,Default
6308,2021-05-14,2022-03-15,1.0,25960.121714367586,3.0,353.15438268936015,0.19671038739872604,24.0,12.0,-7384.419735437725,Services,ZWL,Default
6309,2020-06-08,2020-10-16,1.0,4791.281736018186,5.0,5802.5501411537625,0.10538762096862186,37.0,9.0,11678.18466871115,Services,AUD,Non-Default
6310,2020-03-09,2020-07-06,0.0,34443.22870975059,5.0,111.82903770774466,0.16965535276113683,44.0,57.0,17843.213719953917,Agriculture,GBP,Non-Default
6311,2021-09-11,2022-08-04,1.0,27397.571016439048,6.0,19805.668477216106,0.12068480260152804,46.0,8.0,7405.270610838754,Agriculture,AUD,Non-Default
6312,2021-03-11,2021-04-19,1.0,25141.78231364589,0.0,2756.737298115264,0.17724336829304463,22.0,55.0,1828.7044978112972,Retail,ZWL,Default
6313,2021-07-12,2021-11-21,1.0,-355.2273285990568,9.0,578.8031105521108,0.16490348059168253,32.0,22.0,11878.354733178308,Agriculture,ZWL,nan
6314,2022-05-20,2023-03-24,1.0,6759.542232895343,9.0,4157.276183009168,0.2087779880816029,61.0,31.0,5555.702328402327,Retail,ZWL,nan
6315,2021-02-10,2021-04-25,1.0,43382.32457059709,7.0,10815.98230035561,0.2026978919420067,62.0,13.0,10473.260329806879,Services,ZWL,Non-Default
6316,2022-12-21,2023-11-19,0.0,38583.10958826763,2.0,20062.941110717184,0.12254570502668707,45.0,49.0,-8703.96448158337,IT,USD,Non-Default
6317,2022-08-24,2022-10-15,0.0,23258.20020703347,2.0,29108.785926437035,0.11422143544961115,37.0,1.0,3170.481231598198,Agriculture,AUD,Default
6318,2020-10-17,2021-04-11,1.0,29123.41655704069,6.0,14652.597860093227,0.2210383565422416,29.0,25.0,15625.406800373108,Services,EUR,Default
6319,2021-02-20,2021-12-24,1.0,15284.316336664615,4.0,22277.782293346037,0.07687753185444535,56.0,26.0,1365.3363332736062,Agriculture,GBP,Default
6320,2022-07-09,2023-05-06,1.0,18993.506274983156,1.0,8156.79374663987,0.1381279833970185,50.0,44.0,-6327.593811565034,Services,AUD,nan
6321,2022-06-17,2022-12-28,1.0,12761.71784571176,2.0,20096.330032376718,0.21954474023514617,55.0,39.0,6882.556053405631,Retail,EUR,Non-Default
6322,2021-01-20,2021-07-12,1.0,9744.700263705705,0.0,28450.794195253417,0.17542650918107966,37.0,21.0,12306.754990117497,Manufacturing,GBP,Non-Default
6323,2021-02-21,2021-07-02,1.0,481.0350126701878,7.0,22311.708888823512,0.08290513923879696,44.0,27.0,-2327.399702067053,Manufacturing,ZWL,Default
6324,2022-07-18,2022-12-21,1.0,15364.117296222455,6.0,24646.65536724579,0.0860655735126444,42.0,51.0,18766.327833685107,Retail,EUR,Default
6325,2020-06-07,2021-01-02,1.0,7660.837640682465,9.0,5671.279557779933,0.08643888798301377,63.0,7.0,13412.564056958308,Manufacturing,AUD,Non-Default
6326,2021-05-06,2021-10-01,1.0,10130.69045809014,6.0,27447.35334245854,0.23400797180695174,24.0,5.0,16316.601561803072,IT,GBP,Non-Default
6327,2020-06-16,2021-01-02,,45127.65168616876,2.0,9225.648606121602,0.19379536125227012,18.0,37.0,-3406.96950449803,IT,USD,Non-Default
6328,2020-09-05,2020-10-28,1.0,4515.629498676394,9.0,28336.201319851243,0.14590513614552347,33.0,39.0,7824.702395493063,Retail,EUR,Non-Default
6329,2022-02-11,2022-05-25,1.0,17415.81659337412,2.0,17479.434093534677,0.24044635976602413,42.0,43.0,3248.124239075267,IT,EUR,Non-Default
6330,2022-05-01,2022-08-24,1.0,15553.511617429238,3.0,22530.368110699583,0.13146515542592999,41.0,2.0,630.3583031385006,Retail,ZWL,Non-Default
6331,2022-04-01,2023-02-28,1.0,33167.40823115708,3.0,24810.818974851183,0.01262692563191993,47.0,36.0,11672.637763309904,Retail,GBP,Non-Default
6332,2022-02-18,2022-09-08,0.0,14910.548664053458,4.0,26083.683656565896,0.014159243082479761,24.0,33.0,-1951.1962599469844,Manufacturing,EUR,Default
6333,2022-02-02,2022-04-20,1.0,39946.18499227485,9.0,7625.285253434932,0.048549003398482324,57.0,17.0,9674.752838355602,Services,USD,Non-Default
6334,2021-10-12,2021-12-25,1.0,4453.205724809485,2.0,7940.906485133997,0.043190103327020946,31.0,23.0,-6409.2136236434435,IT,GBP,Default
6335,2022-08-28,2022-12-19,1.0,27807.307720978297,1.0,6746.610290386653,0.10093939150554516,31.0,40.0,17325.96613378903,IT,AUD,Non-Default
6336,2020-01-28,2021-01-11,0.0,40673.49139067739,3.0,1428.0800478487754,0.22375800942588853,20.0,31.0,6801.024246833265,Services,AUD,Non-Default
6337,2021-02-06,2021-05-25,1.0,31870.78191918837,0.0,28844.319138545576,0.20949485440073212,30.0,22.0,4273.392175309751,Retail,USD,Non-Default
6338,2021-08-13,2022-03-20,1.0,11965.476534207963,7.0,16964.91915621287,0.14692430611969126,30.0,41.0,9424.219117046468,Retail,GBP,nan
6339,2020-07-25,2020-12-03,1.0,36218.404504144026,0.0,5303.727152559464,0.02262970920623915,41.0,47.0,-248.88160383073046,Manufacturing,ZWL,Default
6340,2021-09-01,2021-11-10,1.0,48319.82556464381,2.0,19045.39228095253,0.032516513630697415,18.0,57.0,12843.027592612383,Manufacturing,USD,nan
6341,2022-10-04,2023-02-02,1.0,18072.483223143965,6.0,13283.496545538612,0.02162963695642726,19.0,34.0,6718.461895600907,Services,USD,Default
6342,2020-09-04,2021-03-24,1.0,16457.671526203507,6.0,944.7916042813843,0.13179418600817772,48.0,9.0,11025.744957125036,Manufacturing,GBP,Non-Default
6343,2022-11-14,2022-12-21,1.0,35768.72083466729,0.0,11543.166320555561,0.07787999351832875,47.0,58.0,17247.106622737832,Retail,EUR,Non-Default
6344,2020-06-02,2020-10-18,0.0,40271.537674427615,6.0,20599.738340487507,0.12985113594636008,56.0,25.0,16576.225788501673,Agriculture,USD,Non-Default
6345,2020-08-09,2021-07-13,1.0,42935.21542947741,0.0,3211.3397305475933,0.12943259996509568,59.0,47.0,2842.460779783527,Services,AUD,Default
6346,2021-02-19,2021-11-02,1.0,40273.344482943095,5.0,7118.199214744503,0.01970115759126058,33.0,3.0,-423.3163065687222,Agriculture,ZWL,Non-Default
6347,2020-06-01,2021-01-20,1.0,48360.85612815221,3.0,6923.616686305459,0.08790379958166766,27.0,49.0,5963.789236568524,IT,AUD,Default
6348,2020-06-25,2020-09-04,,5742.787663835284,3.0,20588.365989591428,0.15999977024766662,24.0,6.0,259.20646883902555,Agriculture,AUD,Non-Default
6349,2021-01-07,2021-05-05,1.0,29630.43188255195,6.0,18003.820411739278,0.05707588664855695,56.0,44.0,1619.4423273565044,IT,USD,Non-Default
6350,2020-07-12,2021-05-27,0.0,31189.884404459353,9.0,7071.449000800158,0.02657828838086796,24.0,18.0,10737.567724542449,Services,ZWL,Non-Default
6351,2021-05-10,2022-05-04,1.0,42196.92858762069,7.0,320.1059777896387,0.02231690455665425,45.0,6.0,6929.077248271547,Services,AUD,Non-Default
6352,2021-02-15,2021-04-08,1.0,10160.88166448958,8.0,27645.989207857274,0.05511210398199423,20.0,27.0,-451.28596540207036,Agriculture,EUR,Default
6353,2022-04-27,2022-12-14,1.0,37539.77062952551,1.0,16223.636215899975,0.1396428217966134,57.0,1.0,-9152.745441815568,Manufacturing,ZWL,Non-Default
6354,2020-07-14,2021-04-08,1.0,22700.81976613622,4.0,15553.01237476192,0.10096107088188394,39.0,6.0,3936.1905994767185,Agriculture,GBP,Non-Default
6355,2021-07-01,2022-02-01,0.0,42012.973962782606,3.0,29869.899084071476,0.0578664266311176,61.0,22.0,8172.600800774293,Retail,USD,Default
6356,2020-02-06,2020-12-15,,36179.6844859414,5.0,27312.312692343305,0.21278155541659446,52.0,56.0,5518.3086597858,Retail,AUD,Default
6357,2022-12-16,2023-03-05,1.0,37503.915390607326,4.0,8604.661353654647,0.17669052318848372,18.0,52.0,14379.087346897075,Services,EUR,Non-Default
6358,2022-01-10,2022-06-07,1.0,24760.952642004395,6.0,26392.337184046643,0.08297643313675193,53.0,14.0,9237.85548761216,Manufacturing,ZWL,Default
6359,2020-01-07,2020-04-06,0.0,45309.7786931218,6.0,11255.183307847738,0.03177145897390224,26.0,48.0,-7266.992813140487,Manufacturing,USD,Default
6360,2021-10-22,2022-01-10,1.0,28260.95636977391,6.0,22230.858711353896,0.24932206303979437,47.0,43.0,11761.628285618768,IT,USD,Non-Default
6361,2021-03-25,2021-10-18,1.0,2808.6510736521914,9.0,7000.495484278965,0.21841543155860993,25.0,15.0,18709.511015866665,Retail,EUR,Default
6362,2021-04-06,2021-09-11,1.0,23305.99712490137,4.0,5193.008421978921,0.08216552971608819,39.0,20.0,10710.736703167378,IT,EUR,Non-Default
6363,2021-01-08,2021-02-27,1.0,5525.446986908008,5.0,28297.575139756336,0.039639574429628295,33.0,7.0,-7781.11097705529,Retail,EUR,Default
6364,2020-05-21,2021-04-16,1.0,32026.503031149812,3.0,29466.36102685523,0.017193322427754724,19.0,18.0,-5063.083834216137,Agriculture,GBP,Non-Default
6365,2021-03-07,2021-12-16,1.0,10895.970412949971,9.0,25829.510975347184,0.08385028194505967,44.0,25.0,-3109.873554358489,Services,USD,Non-Default
6366,2022-11-05,2023-07-20,1.0,11620.85420456821,3.0,20942.411329842496,0.2153628759262138,46.0,28.0,-7553.012043737854,IT,GBP,Non-Default
6367,2022-06-20,2022-12-28,1.0,37984.35933069129,6.0,22482.91497826306,0.15340821241290156,18.0,8.0,2648.1609141630342,Manufacturing,AUD,Default
6368,2021-01-06,2021-10-03,1.0,5987.562463109849,4.0,5455.353909870561,0.08027769500858342,45.0,3.0,-5857.506364419564,Services,GBP,Non-Default
6369,2021-02-25,2021-06-14,1.0,35509.34672274498,2.0,8171.553069079144,0.24192481389951925,23.0,25.0,7278.645384119383,Services,AUD,Non-Default
6370,2022-05-31,2023-02-23,0.0,2633.8869513896134,0.0,9981.496303204773,0.13297410564998344,40.0,53.0,-1041.677282224171,IT,GBP,Non-Default
6371,2020-09-30,2021-02-20,1.0,31384.748581267104,0.0,11607.783400066011,0.24556894872816792,20.0,12.0,-4893.970240200498,IT,GBP,Non-Default
6372,2020-10-24,2021-10-23,1.0,30732.07996028679,1.0,27208.926880498817,0.12548074918037874,46.0,51.0,-4965.9914759799985,Services,EUR,Non-Default
6373,2021-05-05,2021-10-28,0.0,5903.485549773147,4.0,22223.430015943286,0.21017708397201035,50.0,19.0,18720.78440180899,Manufacturing,USD,Non-Default
6374,2020-01-05,2020-11-29,0.0,5240.606267067238,4.0,15089.825763857933,0.042063265161522374,22.0,45.0,1145.591654123462,Services,ZWL,Non-Default
6375,2022-05-21,2023-02-01,1.0,21110.698242993854,9.0,16282.568332492949,0.24525548258907623,31.0,23.0,19106.025436785167,Agriculture,EUR,Default
6376,2022-08-11,2023-06-22,1.0,14791.29950912805,7.0,25305.67113431893,0.11835134075626909,30.0,59.0,6426.050773402509,Agriculture,ZWL,Default
6377,2020-05-25,2020-11-24,0.0,16225.555343743683,1.0,21093.79634019503,0.2440581717799211,63.0,42.0,-8682.180435120097,Agriculture,GBP,Non-Default
6378,2021-08-12,2022-02-23,0.0,6300.971894867669,2.0,19360.348212212455,0.11179721349489012,18.0,17.0,18841.81458197382,IT,EUR,Default
6379,2021-05-15,2021-08-16,,46286.37221284673,4.0,17694.93719333683,0.03264551339515318,55.0,41.0,12071.176025296489,Services,USD,Non-Default
6380,2022-11-06,2023-09-03,0.0,19552.987711733713,9.0,17029.23614309353,0.20563013289688445,19.0,50.0,3724.132263495987,Agriculture,ZWL,Default
6381,2021-09-19,2022-08-03,1.0,28956.563358701005,7.0,16569.65199950052,0.07758597551653101,24.0,48.0,-7714.179382109754,Retail,ZWL,Default
6382,2020-03-06,2020-09-13,1.0,8816.519156291504,4.0,135.02356449847096,0.15215719783116838,51.0,56.0,2062.0531012229567,Agriculture,GBP,Non-Default
6383,2021-01-29,2022-01-21,1.0,35377.367841494044,9.0,19003.857765099616,0.11508972099154074,23.0,23.0,17545.24515690394,Retail,EUR,Default
6384,2020-07-03,2021-03-04,1.0,38790.378339694835,8.0,29471.062986988993,0.21219708542360288,41.0,48.0,6060.854168241007,IT,GBP,Non-Default
6385,2020-10-28,2021-03-04,1.0,41015.866273730884,3.0,27696.262999219518,0.17662766969833077,63.0,33.0,3990.009534322173,Manufacturing,ZWL,Default
6386,2021-09-21,2022-01-11,1.0,18628.852505100072,7.0,11015.147132423384,0.23226710669398382,53.0,5.0,2275.9720467108436,Services,ZWL,Non-Default
6387,2020-05-09,2021-03-29,1.0,39733.05591744849,1.0,17676.112196743034,0.16187680663713563,26.0,34.0,820.5431710223111,Services,EUR,Non-Default
6388,2021-06-24,2021-08-28,0.0,39286.56877384988,0.0,28165.876108193326,0.08449236624880743,34.0,20.0,-5645.633139186379,Agriculture,GBP,Default
6389,2020-01-09,2020-02-22,1.0,38018.23499964376,9.0,9113.930904182758,0.20138619232204105,57.0,3.0,-1969.0225046318137,Agriculture,USD,Non-Default
6390,2022-02-22,2022-12-09,1.0,19040.899138470795,4.0,18629.215086898803,0.045537577895202394,25.0,47.0,-5418.985602352787,IT,AUD,Non-Default
6391,2022-03-27,2023-03-24,1.0,27823.83606742081,7.0,16072.106473959933,0.17386320644242517,45.0,51.0,16369.75931686164,Services,EUR,Default
6392,2021-01-18,2021-06-17,1.0,5120.140230461291,8.0,17016.13599660623,0.04716296259171633,45.0,29.0,2223.4065511688823,Agriculture,EUR,Non-Default
6393,2022-06-20,2023-06-10,0.0,42305.96844421723,4.0,12514.337178145772,0.2293989833231453,41.0,12.0,10563.420420792427,Services,AUD,Non-Default
6394,2022-04-22,2022-07-06,1.0,14252.279790051,7.0,7118.199214744503,0.22711782360843658,50.0,29.0,9798.596696556175,IT,EUR,Non-Default
6395,2020-03-12,2021-02-26,,37595.77015590541,3.0,8871.37371040071,0.05789364203230088,45.0,39.0,590.1961586738198,Agriculture,USD,Default
6396,2021-11-29,2022-04-14,1.0,32026.503031149812,5.0,7749.39002029778,0.2017841390115074,58.0,42.0,-2875.092728387507,Services,USD,Default
6397,2022-10-18,2023-05-31,1.0,3026.295206667722,0.0,8378.049966159919,0.18498628764376793,18.0,46.0,-4428.728231482817,IT,USD,Default
6398,2022-02-22,2022-12-18,1.0,47188.65773743776,0.0,28927.266196115033,0.03781865785532388,51.0,42.0,4616.72632219007,Agriculture,EUR,Non-Default
6399,2022-10-15,2023-02-17,1.0,17711.678755134126,8.0,13735.704233704811,0.09619559743007834,46.0,3.0,-729.99300326907,IT,USD,Non-Default
6400,2020-07-31,2021-03-12,0.0,47254.85894461361,7.0,25886.75468186817,0.06814987492891017,21.0,25.0,14153.452923809324,Retail,USD,Default
6401,2022-06-25,2022-09-12,1.0,23697.28190177725,7.0,12712.188611136029,0.18055091867376874,54.0,29.0,-1245.451023022908,Manufacturing,AUD,Non-Default
6402,2022-01-24,2022-09-12,0.0,9325.844646883252,3.0,17666.703610721932,0.19643112385419803,36.0,47.0,9402.764253362137,Agriculture,AUD,Non-Default
6403,2021-11-29,2022-09-09,1.0,26007.717776065198,2.0,4306.628284531426,0.1757623903982202,62.0,41.0,17306.238344902522,Retail,ZWL,Non-Default
6404,2022-02-06,2022-05-05,0.0,6039.408055832736,3.0,534.5353341088633,0.2090588084501511,27.0,44.0,852.7557974492393,IT,EUR,Default
6405,2020-03-01,2020-08-26,1.0,-799.7710935474645,1.0,13673.666320476837,0.02974175419399503,34.0,59.0,-3996.1311115969647,Agriculture,GBP,Non-Default
6406,2020-12-06,2021-08-06,0.0,10216.650005359645,0.0,22302.72085956762,0.11374717199737804,45.0,40.0,8536.132508029936,Retail,USD,Default
6407,2021-11-13,2022-08-27,1.0,8514.4535219764,1.0,11841.874148147645,0.09797341864956878,31.0,58.0,12696.679916765086,Agriculture,AUD,Default
